channel_a,timestamp_a,channel_b,timestamp_b,channel_c,timestamp_c,channel_d,timestamp_d
645.6333970113961,1764214346.4727902,642.5866475896378,1764214346.7311366,642.9704182955579,1764214346.9639478,653.3485153878612,1764214347.1913328
645.5983569148701,1764214347.41417,642.5642085541559,1764214347.6678581,642.9564339754293,1764214347.9089684,653.0469285890489,1764214348.0891366
645.5834749708794,1764214348.314193,642.5656148463597,1764214348.5463095,642.9272723962494,1764214348.7647808,653.3319875064608,1764214348.9893353
645.6016495677451,1764214349.2138164,642.5700824261934,1764214349.4385154,642.9287515108555,1764214349.6692238,653.3636935402359,1764214349.889002
645.6214372921081,1764214350.1148214,642.4851170924877,1764214350.2937267,642.9765878964192,1764214350.5246644,653.3573901060415,1764214350.8001647
645.5514723614792,1764214351.0150921,642.598755434232,1764214351.2384179,642.978283373927,1764214351.4636385,653.3728144000295,1764214351.7039595
645.6008811747433,1764214351.9145725,642.6314886318007,1764214352.1381845,642.9212171877585,1764214352.3640082,653.3328780884284,1764214352.6219642
645.6087343260873,1764214352.8586404,642.5960803557825,1764214353.0832267,642.9252384638507,1764214353.3091073,653.0314440310675,1764214353.4886217
645.6232184524898,1764214353.7165468,642.5872577266887,1764214353.9383955,642.8980160114953,1764214354.1670778,653.3723253612702,1764214354.3897352
645.6355394943816,1764214354.616405,642.5757189222451,1764214354.8389685,642.9714012154548,1764214355.065157,653.36028699573,1764214355.2882838
645.5907027317611,1764214355.5133677,642.5368334200762,1764214355.7899275,642.95919412101,1764214356.0199177,653.3669716358305,1764214356.242097
645.5770863375,1764214356.4593225,642.575267702962,1764214356.6968904,642.9532683556912,1764214356.9089465,653.3514603735531,1764214357.1343126
645.5683785955594,1764214357.3585138,642.5907260398255,1764214357.59442,642.8901293387252,1764214357.823952,653.3556742072858,1764214358.0331578
645.6247017399592,1764214358.2588856,642.5555799671241,1764214358.483611,642.924573486554,1764214358.7335603,653.2553021807356,1764214358.936437
645.5720607104122,1764214359.1589801,642.5728948513787,1764214359.3836572,642.9310523355848,1764214359.63471,653.3802363512596,1764214359.879172
645.625801147231,1764214360.1037784,642.6056667518114,1764214360.328564,642.9581628594301,1764214360.5535605,653.264481535676,1764214360.779149
645.6524721035345,1764214361.0038936,642.5236822359329,1764214361.184394,642.9588741287349,1764214361.410319,653.0401683773201,1764214361.602411
645.6222541877097,1764214361.858752,642.5404458352045,1764214362.039282,642.925051305264,1764214362.2638905,653.3524891859248,1764214362.4887416
645.6306591966613,1764214362.724347,642.568630412023,1764214362.9381826,642.932772897456,1764214363.163931,653.3053460368795,1764214363.3884547
645.6390851207036,1764214363.6265135,642.554076443481,1764214363.8378115,642.948821520078,1764214364.0636046,653.3495359641284,1764214364.2894068
645.604589851625,1764214364.5141928,642.5982058260872,1764214364.7520993,642.9422733970777,1764214364.9635854,653.354215169371,1764214365.1895125
645.5738574711917,1764214365.4138632,642.5884127715478,1764214365.653729,642.9967726795049,1764214365.8635254,653.298515729745,1764214366.0890958
645.61902921884,1764214366.3140142,642.5066956930742,1764214366.493695,642.9404436695493,1764214366.735327,653.3872893258942,1764214366.9639313
645.5865097294002,1764214367.168703,642.5595098114366,1764214367.393336,642.9253158773741,1764214367.644349,653.295839973958,1764214367.8669205
645.6232950521613,1764214368.1170914,642.5618283300079,1764214368.3396559,642.9575786623261,1764214368.574367,653.0872732789114,1764214368.7976642
645.6343811639931,1764214369.0138164,642.6038498815103,1764214369.2391,642.9280223602483,1764214369.4632425,653.3663507889117,1764214369.7009425
645.6267509796144,1764214369.9584599,642.5714751929609,1764214370.137943,642.9159973893137,1764214370.3185813,653.3593500409155,1764214370.5447266
645.5867886899952,1764214370.7792728,642.5239608409837,1764214370.9930851,642.8888222770724,1764214371.1734903,653.3588988971428,1764214371.3994462
645.6213236676656,1764214371.6442955,642.4696201440456,1764214371.8484933,642.9462321551381,1764214372.0731962,653.3630654061049,1764214372.2990122
645.6318444004945,1764214372.5238447,642.5464637198528,1764214372.748722,642.896421857812,1764214372.9292006,653.3346299886434,1764214373.1541836
645.6250167522235,1764214373.378622,642.5675540101378,1764214373.6254132,642.9246640259265,1764214373.8731809,653.3288940087848,1764214374.1009617
645.4867184907043,1764214374.3245046,642.564065959651,1764214374.549248,642.9229815566513,1764214374.7814984,653.2954399896678,1764214375.0601065
645.5793709664624,1764214375.2685394,642.5499441812885,1764214375.4932091,642.9353133590431,1764214375.75115,653.38725008135,1764214375.9881496
645.6117496948917,1764214376.2135522,642.5230856033292,1764214376.3931615,642.949701172967,1764214376.6347263,653.3921910067776,1764214376.8438118
645.5631074149582,1764214377.0682502,642.5123042017241,1764214377.292923,642.9487130969297,1764214377.518836,653.3689431447709,1764214377.7784665
645.6630849753227,1764214378.0132203,642.5806375645195,1764214378.2379658,642.9437380759687,1764214378.4647176,653.1272416908648,1764214378.668614
645.5456065256524,1764214378.8703063,642.5854933608831,1764214379.0929806,642.8993093466756,1764214379.318786,653.370455864877,1764214379.5436697
645.650477248866,1764214379.7873461,642.558133490087,1764214379.9929461,642.9718926534314,1764214380.2187424,653.3712500731982,1764214380.443285
645.6195855971304,1764214380.6898346,642.5565203950437,1764214380.894897,642.9372028688351,1764214381.1182165,653.396496689773,1764214381.344528
645.6168632340605,1764214381.5686207,642.5733130812466,1764214381.793824,642.9081684499688,1764214382.0193768,653.3810824374527,1764214382.2439208
645.6177159208853,1764214382.5395646,642.5697248181297,1764214383.1126897,642.9411631849146,1764214383.3234205,653.3269649411974,1764214383.5482178
645.6017251937539,1764214383.8105793,642.5896191683161,1764214384.0437357,642.902408971644,1764214384.2682805,653.3211925644673,1764214384.49395
645.6208532107931,1764214384.7276945,642.608619938799,1764214384.944577,642.8801802498057,1764214385.122955,653.3044485114042,1764214385.348709
645.6247450755374,1764214385.5737436,642.5739870362047,1764214385.7981095,642.9581703121404,1764214386.0229993,652.8799400264501,1764214386.204792
645.6812942121447,1764214386.4294589,642.4935391496571,1764214386.6310983,642.8991468703381,1764214386.8334298,653.0316736980284,1764214387.0132194
645.6199865438248,1764214387.238177,642.6242655129538,1764214387.4636283,642.8671625497759,1764214387.6636736,653.1654164919804,1764214387.8691683
645.6179928274006,1764214388.0927029,642.4978282530485,1764214388.2733974,642.9287712601131,1764214388.4991758,653.3479773508619,1764214388.7479198
645.5742235750467,1764214388.9495885,642.5481542640416,1764214389.128022,642.899268654511,1764214389.3085093,653.3439243397094,1764214389.5333092
645.6632228734508,1764214389.7579799,642.4910863981954,1764214389.9399526,642.8909547876628,1764214390.1181757,653.3741192894065,1764214390.3441968
645.6060255082124,1764214390.5676188,642.622350430417,1764214390.797449,642.9264630092557,1764214391.018004,653.0979115572343,1764214391.199607
645.6315790106713,1764214391.4235582,642.5290713879201,1764214391.6111548,642.932011422279,1764214391.8739276,653.3231974901917,1764214392.0998347
645.6224649245531,1764214392.3231652,642.488399233682,1764214392.5029104,642.9187873342005,1764214392.7305608,653.2931518565886,1764214392.953424
